pickupDate,returnDate,period,carClass,carType,dailyPrice,totalPrice
08/06/19,08/07/19,1,Compact,Nissan Versa,56.93,63.07
08/06/19,08/07/19,1,Midsize,Hyundai Elantra,59.35,65.79
08/06/19,08/07/19,1,Standard,VW Jetta,63.65,70.45
08/06/19,08/07/19,1,Fullsize,Ford Fusion,64.53,71.67
08/06/19,08/07/19,1,Midsize SUV,Toyota RAV4,74.59,82.71
08/06/19,08/07/19,1,Premium,Nissan Maxima,83.45,92.69
08/06/19,08/07/19,1,Luxury,Cadillac XTS,87.04,96.99
08/06/19,08/07/19,1,Premium Special,Chrysler 300,104.49,115.52
08/06/19,08/07/19,1,Standard SUV,Ford Edge,136.80,151.17
08/06/19,08/07/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/06/19,08/07/19,1,Midsize Convertible,Mini Cooper Convertible,155.80,171.78
08/06/19,08/07/19,1,Convertible,Ford Mustang Convertible,160.54,176.93
08/06/19,08/07/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/06/19,08/07/19,1,Sporty,Dodge Challenger,250.00,273.40
08/07/19,08/08/19,1,Economy,Mitsubishi Mirage,53.91,59.79
08/07/19,08/08/19,1,Compact,Nissan Versa,56.01,62.07
08/07/19,08/08/19,1,Midsize,Hyundai Elantra,58.46,64.83
08/07/19,08/08/19,1,Standard,VW Jetta,62.62,69.33
08/07/19,08/08/19,1,Fullsize,Ford Fusion,63.58,70.63
08/07/19,08/08/19,1,Premium,Nissan Maxima,82.37,91.52
08/07/19,08/08/19,1,Luxury,Cadillac XTS,87.04,96.99
08/07/19,08/08/19,1,Midsize SUV,Toyota RAV4,90.25,99.70
08/07/19,08/08/19,1,Premium Special,Chrysler 300,104.49,115.52
08/07/19,08/08/19,1,Standard SUV,Ford Edge,136.98,151.36
08/07/19,08/08/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/07/19,08/08/19,1,Midsize Convertible,Mini Cooper Convertible,149.16,164.58
08/07/19,08/08/19,1,Convertible,Ford Mustang Convertible,153.92,169.74
08/07/19,08/08/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/07/19,08/08/19,1,Sporty,Dodge Challenger,250.00,273.40
08/08/19,08/09/19,1,Economy,Mitsubishi Mirage,53.91,59.79
08/08/19,08/09/19,1,Compact,Nissan Versa,56.01,62.07
08/08/19,08/09/19,1,Midsize,Hyundai Elantra,58.46,64.83
08/08/19,08/09/19,1,Standard,VW Jetta,62.62,69.33
08/08/19,08/09/19,1,Fullsize,Ford Fusion,63.58,70.63
08/08/19,08/09/19,1,Premium,Nissan Maxima,79.80,88.73
08/08/19,08/09/19,1,Luxury,Cadillac XTS,87.04,96.99
08/08/19,08/09/19,1,Premium Special,Chrysler 300,104.49,115.52
08/08/19,08/09/19,1,Midsize SUV,Toyota RAV4,106.40,117.22
08/08/19,08/09/19,1,Standard SUV,Ford Edge,136.80,151.17
08/08/19,08/09/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/08/19,08/09/19,1,Midsize Convertible,Mini Cooper Convertible,154.85,170.75
08/08/19,08/09/19,1,Convertible,Ford Mustang Convertible,159.60,175.91
08/08/19,08/09/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/08/19,08/09/19,1,Sporty,Dodge Challenger,250.00,273.40
08/09/19,08/10/19,1,Economy,Mitsubishi Mirage,54.82,60.78
08/09/19,08/10/19,1,Compact,Nissan Versa,56.93,63.07
08/09/19,08/10/19,1,Midsize,Hyundai Elantra,59.35,65.79
08/09/19,08/10/19,1,Standard,VW Jetta,64.75,71.64
08/09/19,08/10/19,1,Fullsize,Ford Fusion,64.53,71.67
08/09/19,08/10/19,1,Premium,Nissan Maxima,78.85,87.70
08/09/19,08/10/19,1,Luxury,Cadillac XTS,87.04,96.99
08/09/19,08/10/19,1,Midsize SUV,Toyota RAV4,93.10,102.79
08/09/19,08/10/19,1,Premium Special,Chrysler 300,104.49,115.52
08/09/19,08/10/19,1,Standard SUV,Ford Edge,139.47,154.06
08/09/19,08/10/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/09/19,08/10/19,1,Midsize Convertible,Mini Cooper Convertible,173.85,191.37
08/09/19,08/10/19,1,Convertible,Ford Mustang Convertible,178.60,196.52
08/09/19,08/10/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/09/19,08/10/19,1,Sporty,Dodge Challenger,250.00,273.40
08/10/19,08/11/19,1,Economy,Mitsubishi Mirage,54.82,60.78
08/10/19,08/11/19,1,Compact,Nissan Versa,56.93,63.07
08/10/19,08/11/19,1,Midsize,Hyundai Elantra,59.35,65.79
08/10/19,08/11/19,1,Fullsize,Ford Fusion,64.53,71.67
08/10/19,08/11/19,1,Standard,VW Jetta,64.81,71.71
08/10/19,08/11/19,1,Midsize SUV,Toyota RAV4,79.80,88.36
08/10/19,08/11/19,1,Premium,Nissan Maxima,80.44,89.43
08/10/19,08/11/19,1,Luxury,Cadillac XTS,87.04,96.99
08/10/19,08/11/19,1,Premium Special,Chrysler 300,104.49,115.52
08/10/19,08/11/19,1,Standard SUV,Ford Edge,139.96,154.60
08/10/19,08/11/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/10/19,08/11/19,1,Midsize Convertible,Mini Cooper Convertible,154.85,170.75
08/10/19,08/11/19,1,Convertible,Ford Mustang Convertible,159.60,175.91
08/10/19,08/11/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/10/19,08/11/19,1,Sporty,Dodge Challenger,250.00,273.40
08/11/19,08/12/19,1,Economy,Mitsubishi Mirage,56.53,62.64
08/11/19,08/12/19,1,Compact,Nissan Versa,59.43,65.78
08/11/19,08/12/19,1,Midsize,Hyundai Elantra,60.54,67.09
08/11/19,08/12/19,1,Standard,VW Jetta,67.45,74.57
08/11/19,08/12/19,1,Fullsize,Ford Fusion,69.81,77.39
08/11/19,08/12/19,1,Midsize SUV,Toyota RAV4,79.80,88.36
08/11/19,08/12/19,1,Premium,Nissan Maxima,80.23,89.20
08/11/19,08/12/19,1,Luxury,Cadillac XTS,86.86,96.79
08/11/19,08/12/19,1,Premium Special,Chrysler 300,104.49,115.52
08/11/19,08/12/19,1,Standard SUV,Ford Edge,140.60,155.29
08/11/19,08/12/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/11/19,08/12/19,1,Midsize Convertible,Mini Cooper Convertible,154.85,170.75
08/11/19,08/12/19,1,Convertible,Ford Mustang Convertible,159.60,175.91
08/11/19,08/12/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/11/19,08/12/19,1,Sporty,Dodge Challenger,250.00,273.40
08/12/19,08/13/19,1,Economy,Mitsubishi Mirage,54.82,60.78
08/12/19,08/13/19,1,Compact,Nissan Versa,56.68,62.80
08/12/19,08/13/19,1,Midsize,Hyundai Elantra,58.75,65.14
08/12/19,08/13/19,1,Standard,VW Jetta,62.70,69.42
08/12/19,08/13/19,1,Fullsize,Ford Fusion,64.28,71.39
08/12/19,08/13/19,1,Luxury,Cadillac XTS,87.04,96.99
08/12/19,08/13/19,1,Premium,Nissan Maxima,88.12,97.76
08/12/19,08/13/19,1,Midsize SUV,Toyota RAV4,89.30,98.67
08/12/19,08/13/19,1,Premium Special,Chrysler 300,104.49,115.52
08/12/19,08/13/19,1,Standard SUV,Ford Edge,128.22,141.86
08/12/19,08/13/19,1,Premium Crossover,Volkswagen Atlas,140.60,155.29
08/12/19,08/13/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/12/19,08/13/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/12/19,08/13/19,1,Midsize Convertible,Mini Cooper Convertible,174.80,192.40
08/12/19,08/13/19,1,Convertible,Ford Mustang Convertible,179.54,197.54
08/12/19,08/13/19,1,Premium SUV ,Chevy Suburban,205.95,227.03
08/12/19,08/13/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/12/19,08/13/19,1,Fullsize SUV,Ford Expedition,224.19,246.50
08/12/19,08/13/19,1,Sporty,Dodge Challenger,250.00,273.40
08/13/19,08/14/19,1,Economy,Mitsubishi Mirage,54.17,60.07
08/13/19,08/14/19,1,Compact,Nissan Versa,56.24,62.32
08/13/19,08/14/19,1,Midsize,Hyundai Elantra,58.27,64.62
08/13/19,08/14/19,1,Standard,VW Jetta,62.62,69.33
08/13/19,08/14/19,1,Fullsize,Ford Fusion,63.58,70.63
08/13/19,08/14/19,1,Luxury,Cadillac XTS,87.22,97.18
08/13/19,08/14/19,1,Premium,Nissan Maxima,88.98,98.69
08/13/19,08/14/19,1,Midsize SUV,Toyota RAV4,90.25,99.70
08/13/19,08/14/19,1,Premium Special,Chrysler 300,104.49,115.52
08/13/19,08/14/19,1,Standard SUV,Ford Edge,122.05,135.16
08/13/19,08/14/19,1,Premium Crossover,Volkswagen Atlas,131.83,145.78
08/13/19,08/14/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/13/19,08/14/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/13/19,08/14/19,1,Midsize Convertible,Mini Cooper Convertible,154.85,170.75
08/13/19,08/14/19,1,Convertible,Ford Mustang Convertible,159.60,175.91
08/13/19,08/14/19,1,Premium SUV ,Chevy Suburban,205.95,227.03
08/13/19,08/14/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/13/19,08/14/19,1,Fullsize SUV,Ford Expedition,224.20,246.51
08/13/19,08/14/19,1,Sporty,Dodge Challenger,250.00,273.40
08/14/19,08/15/19,1,Economy,Mitsubishi Mirage,55.07,61.05
08/14/19,08/15/19,1,Compact,Nissan Versa,57.00,63.15
08/14/19,08/15/19,1,Midsize,Hyundai Elantra,59.51,65.97
08/14/19,08/15/19,1,Standard,VW Jetta,64.60,71.48
08/14/19,08/15/19,1,Fullsize,Ford Fusion,64.53,71.67
08/14/19,08/15/19,1,Luxury,Cadillac XTS,87.22,97.18
08/14/19,08/15/19,1,Premium,Nissan Maxima,88.35,98.01
08/14/19,08/15/19,1,Premium Special,Chrysler 300,104.49,115.52
08/14/19,08/15/19,1,Midsize SUV,Toyota RAV4,114.00,125.47
08/14/19,08/15/19,1,Midsize Convertible,Mini Cooper Convertible,113.33,125.70
08/14/19,08/15/19,1,Convertible,Ford Mustang Convertible,118.07,130.85
08/14/19,08/15/19,1,Standard SUV,Ford Edge,122.83,136.01
08/14/19,08/15/19,1,Premium Crossover,Volkswagen Atlas,139.65,154.26
08/14/19,08/15/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/14/19,08/15/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/14/19,08/15/19,1,Fullsize SUV,Ford Expedition,180.50,199.09
08/14/19,08/15/19,1,Premium SUV ,Chevy Suburban,205.95,227.03
08/14/19,08/15/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/14/19,08/15/19,1,Sporty,Dodge Challenger,250.00,273.40
08/15/19,08/16/19,1,Economy,Mitsubishi Mirage,55.07,61.05
08/15/19,08/16/19,1,Compact,Nissan Versa,57.00,63.15
08/15/19,08/16/19,1,Midsize,Hyundai Elantra,59.16,65.59
08/15/19,08/16/19,1,Standard,VW Jetta,62.70,69.42
08/15/19,08/16/19,1,Fullsize,Ford Fusion,64.53,71.67
08/15/19,08/16/19,1,Premium,Nissan Maxima,85.50,94.92
08/15/19,08/16/19,1,Luxury,Cadillac XTS,87.22,97.18
08/15/19,08/16/19,1,Midsize SUV,Toyota RAV4,104.50,115.16
08/15/19,08/16/19,1,Premium Special,Chrysler 300,104.49,115.52
08/15/19,08/16/19,1,Standard SUV,Ford Edge,122.54,135.70
08/15/19,08/16/19,1,Premium Crossover,Volkswagen Atlas,134.90,149.11
08/15/19,08/16/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/15/19,08/16/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/15/19,08/16/19,1,Midsize Convertible,Mini Cooper Convertible,154.85,170.75
08/15/19,08/16/19,1,Convertible,Ford Mustang Convertible,159.60,175.91
08/15/19,08/16/19,1,Fullsize SUV,Ford Expedition,185.25,204.25
08/15/19,08/16/19,1,Premium SUV ,Chevy Suburban,205.95,227.03
08/15/19,08/16/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/15/19,08/16/19,1,Sporty,Dodge Challenger,250.00,273.40
08/16/19,08/17/19,1,Economy,Mitsubishi Mirage,55.07,61.05
08/16/19,08/17/19,1,Compact,Nissan Versa,57.11,63.26
08/16/19,08/17/19,1,Midsize,Hyundai Elantra,59.51,65.97
08/16/19,08/17/19,1,Fullsize,Ford Fusion,64.53,71.67
08/16/19,08/17/19,1,Standard,VW Jetta,64.81,71.71
08/16/19,08/17/19,1,Premium,Nissan Maxima,80.74,89.75
08/16/19,08/17/19,1,Luxury,Cadillac XTS,87.22,97.18
08/16/19,08/17/19,1,Midsize SUV,Toyota RAV4,88.34,97.63
08/16/19,08/17/19,1,Premium Special,Chrysler 300,104.49,115.52
08/16/19,08/17/19,1,Standard SUV,Ford Edge,104.50,116.12
08/16/19,08/17/19,1,Premium Crossover,Volkswagen Atlas,116.85,129.52
08/16/19,08/17/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/16/19,08/17/19,1,Midsize Convertible,Mini Cooper Convertible,146.51,161.70
08/16/19,08/17/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/16/19,08/17/19,1,Convertible,Ford Mustang Convertible,151.25,166.85
08/16/19,08/17/19,1,Fullsize SUV,Ford Expedition,200.45,220.74
08/16/19,08/17/19,1,Premium SUV ,Chevy Suburban,205.95,227.03
08/16/19,08/17/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/16/19,08/17/19,1,Sporty,Dodge Challenger,250.00,273.40
08/17/19,08/18/19,1,Economy,Mitsubishi Mirage,55.07,61.05
08/17/19,08/18/19,1,Compact,Nissan Versa,57.11,63.26
08/17/19,08/18/19,1,Midsize,Hyundai Elantra,59.16,65.59
08/17/19,08/18/19,1,Standard,VW Jetta,64.75,71.64
08/17/19,08/18/19,1,Fullsize,Ford Fusion,64.53,71.67
08/17/19,08/18/19,1,Premium,Nissan Maxima,81.38,90.45
08/17/19,08/18/19,1,Luxury,Cadillac XTS,87.22,97.18
08/17/19,08/18/19,1,Midsize SUV,Toyota RAV4,89.30,98.67
08/17/19,08/18/19,1,Premium Special,Chrysler 300,104.49,115.52
08/17/19,08/18/19,1,Standard SUV,Ford Edge,107.81,119.71
08/17/19,08/18/19,1,Premium Crossover,Volkswagen Atlas,117.58,130.31
08/17/19,08/18/19,1,Midsize Convertible,Mini Cooper Convertible,121.62,134.70
08/17/19,08/18/19,1,Convertible,Ford Mustang Convertible,126.37,139.85
08/17/19,08/18/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/17/19,08/18/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/17/19,08/18/19,1,Fullsize SUV,Ford Expedition,171.00,188.79
08/17/19,08/18/19,1,Premium SUV ,Chevy Suburban,199.26,219.77
08/17/19,08/18/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/17/19,08/18/19,1,Sporty,Dodge Challenger,250.00,273.40
08/18/19,08/19/19,1,Economy,Mitsubishi Mirage,56.85,62.98
08/18/19,08/19/19,1,Compact,Nissan Versa,59.03,65.35
08/18/19,08/19/19,1,Midsize,Hyundai Elantra,60.73,67.29
08/18/19,08/19/19,1,Standard,VW Jetta,64.75,71.64
08/18/19,08/19/19,1,Fullsize,Ford Fusion,66.61,73.92
08/18/19,08/19/19,1,Premium,Nissan Maxima,78.54,87.37
08/18/19,08/19/19,1,Luxury,Cadillac XTS,89.93,100.12
08/18/19,08/19/19,1,Midsize SUV,Toyota RAV4,93.15,102.85
08/18/19,08/19/19,1,Premium Special,Chrysler 300,104.49,115.52
08/18/19,08/19/19,1,Standard SUV,Ford Edge,104.01,115.59
08/18/19,08/19/19,1,Premium Crossover,Volkswagen Atlas,113.78,126.19
08/18/19,08/19/19,1,Midsize Convertible,Mini Cooper Convertible,121.62,134.70
08/18/19,08/19/19,1,Convertible,Ford Mustang Convertible,126.37,139.85
08/18/19,08/19/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/18/19,08/19/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/18/19,08/19/19,1,Fullsize SUV,Ford Expedition,183.34,202.17
08/18/19,08/19/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/18/19,08/19/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/18/19,08/19/19,1,Sporty,Dodge Challenger,250.00,273.40
08/19/19,08/20/19,1,Economy,Mitsubishi Mirage,54.10,60.00
08/19/19,08/20/19,1,Compact,Nissan Versa,55.05,61.03
08/19/19,08/20/19,1,Midsize,Hyundai Elantra,56.01,62.17
08/19/19,08/20/19,1,Standard,VW Jetta,59.49,65.94
08/19/19,08/20/19,1,Fullsize,Ford Fusion,60.46,67.25
08/19/19,08/20/19,1,Premium,Nissan Maxima,86.45,95.95
08/19/19,08/20/19,1,Luxury,Cadillac XTS,88.34,98.40
08/19/19,08/20/19,1,Midsize SUV,Toyota RAV4,98.80,108.98
08/19/19,08/20/19,1,Standard SUV,Ford Edge,99.74,110.96
08/19/19,08/20/19,1,Premium Special,Chrysler 300,104.49,115.52
08/19/19,08/20/19,1,Midsize Convertible,Mini Cooper Convertible,113.33,125.70
08/19/19,08/20/19,1,Premium Crossover,Volkswagen Atlas,113.78,126.19
08/19/19,08/20/19,1,Convertible,Ford Mustang Convertible,118.07,130.85
08/19/19,08/20/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/19/19,08/20/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/19/19,08/20/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/19/19,08/20/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/19/19,08/20/19,1,Fullsize SUV,Ford Expedition,223.75,246.02
08/19/19,08/20/19,1,Sporty,Dodge Challenger,250.00,273.40
08/20/19,08/21/19,1,Economy,Mitsubishi Mirage,48.66,54.10
08/20/19,08/21/19,1,Compact,Nissan Versa,49.61,55.13
08/20/19,08/21/19,1,Midsize,Hyundai Elantra,53.65,59.61
08/20/19,08/21/19,1,Standard,VW Jetta,59.31,65.74
08/20/19,08/21/19,1,Fullsize,Ford Fusion,61.79,68.69
08/20/19,08/21/19,1,Premium,Nissan Maxima,77.41,86.14
08/20/19,08/21/19,1,Luxury,Cadillac XTS,83.13,92.75
08/20/19,08/21/19,1,Midsize SUV,Toyota RAV4,96.94,106.96
08/20/19,08/21/19,1,Standard SUV,Ford Edge,97.89,108.95
08/20/19,08/21/19,1,Premium Special,Chrysler 300,104.49,115.52
08/20/19,08/21/19,1,Premium Crossover,Volkswagen Atlas,105.86,117.60
08/20/19,08/21/19,1,Midsize Convertible,Mini Cooper Convertible,113.33,125.70
08/20/19,08/21/19,1,Convertible,Ford Mustang Convertible,118.07,130.85
08/20/19,08/21/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/20/19,08/21/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/20/19,08/21/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/20/19,08/21/19,1,Fullsize SUV,Ford Expedition,209.00,230.02
08/20/19,08/21/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/20/19,08/21/19,1,Sporty,Dodge Challenger,250.00,273.40
08/21/19,08/22/19,1,Economy,Mitsubishi Mirage,51.47,57.14
08/21/19,08/22/19,1,Compact,Nissan Versa,53.26,59.09
08/21/19,08/22/19,1,Midsize,Hyundai Elantra,55.89,62.04
08/21/19,08/22/19,1,Standard,VW Jetta,60.29,66.80
08/21/19,08/22/19,1,Fullsize,Ford Fusion,61.25,68.11
08/21/19,08/22/19,1,Premium,Nissan Maxima,74.10,82.55
08/21/19,08/22/19,1,Luxury,Cadillac XTS,88.34,98.40
08/21/19,08/22/19,1,Midsize SUV,Toyota RAV4,93.81,103.56
08/21/19,08/22/19,1,Standard SUV,Ford Edge,94.77,105.57
08/21/19,08/22/19,1,Premium Special,Chrysler 300,104.49,115.52
08/21/19,08/22/19,1,Premium Crossover,Volkswagen Atlas,104.29,115.89
08/21/19,08/22/19,1,Midsize Convertible,Mini Cooper Convertible,113.33,125.70
08/21/19,08/22/19,1,Convertible,Ford Mustang Convertible,118.07,130.85
08/21/19,08/22/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/21/19,08/22/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/21/19,08/22/19,1,Fullsize SUV,Ford Expedition,186.04,205.10
08/21/19,08/22/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/21/19,08/22/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/21/19,08/22/19,1,Sporty,Dodge Challenger,250.00,273.40
08/22/19,08/23/19,1,Economy,Mitsubishi Mirage,53.40,59.24
08/22/19,08/23/19,1,Compact,Nissan Versa,55.21,61.20
08/22/19,08/23/19,1,Midsize,Hyundai Elantra,58.01,64.34
08/22/19,08/23/19,1,Standard,VW Jetta,62.41,69.10
08/22/19,08/23/19,1,Fullsize,Ford Fusion,63.58,70.63
08/22/19,08/23/19,1,Premium,Nissan Maxima,74.10,82.55
08/22/19,08/23/19,1,Luxury,Cadillac XTS,88.34,98.40
08/22/19,08/23/19,1,Midsize SUV,Toyota RAV4,91.20,100.73
08/22/19,08/23/19,1,Standard SUV,Ford Edge,99.57,110.77
08/22/19,08/23/19,1,Premium Special,Chrysler 300,104.49,115.52
08/22/19,08/23/19,1,Premium Crossover,Volkswagen Atlas,108.59,120.56
08/22/19,08/23/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/22/19,08/23/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/22/19,08/23/19,1,Midsize Convertible,Mini Cooper Convertible,154.85,170.75
08/22/19,08/23/19,1,Convertible,Ford Mustang Convertible,159.60,175.91
08/22/19,08/23/19,1,Fullsize SUV,Ford Expedition,182.40,201.15
08/22/19,08/23/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/22/19,08/23/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/22/19,08/23/19,1,Sporty,Dodge Challenger,250.00,273.40
08/23/19,08/24/19,1,Economy,Mitsubishi Mirage,54.29,60.20
08/23/19,08/24/19,1,Compact,Nissan Versa,56.13,62.20
08/23/19,08/24/19,1,Midsize,Hyundai Elantra,58.89,65.30
08/23/19,08/24/19,1,Fullsize,Ford Fusion,64.53,71.67
08/23/19,08/24/19,1,Standard,VW Jetta,64.81,71.71
08/23/19,08/24/19,1,Midsize SUV,Toyota RAV4,78.30,86.74
08/23/19,08/24/19,1,Premium,Nissan Maxima,78.85,87.70
08/23/19,08/24/19,1,Standard SUV,Ford Edge,79.24,88.72
08/23/19,08/24/19,1,Premium Crossover,Volkswagen Atlas,87.11,97.25
08/23/19,08/24/19,1,Luxury,Cadillac XTS,88.33,98.39
08/23/19,08/24/19,1,Premium Special,Chrysler 300,104.49,115.52
08/23/19,08/24/19,1,Midsize Convertible,Mini Cooper Convertible,121.62,134.70
08/23/19,08/24/19,1,Convertible,Ford Mustang Convertible,126.37,139.85
08/23/19,08/24/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/23/19,08/24/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/23/19,08/24/19,1,Fullsize SUV,Ford Expedition,171.00,188.79
08/23/19,08/24/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/23/19,08/24/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/23/19,08/24/19,1,Sporty,Dodge Challenger,250.00,273.40
08/24/19,08/25/19,1,Economy,Mitsubishi Mirage,66.50,73.45
08/24/19,08/25/19,1,Compact,Nissan Versa,68.40,75.51
08/24/19,08/25/19,1,Midsize,Hyundai Elantra,70.30,77.68
08/24/19,08/25/19,1,Standard,VW Jetta,73.15,80.76
08/24/19,08/25/19,1,Fullsize,Ford Fusion,76.00,84.11
08/24/19,08/25/19,1,Midsize SUV,Toyota RAV4,85.50,94.55
08/24/19,08/25/19,1,Premium,Nissan Maxima,85.50,94.92
08/24/19,08/25/19,1,Premium Crossover,Volkswagen Atlas,88.06,98.29
08/24/19,08/25/19,1,Luxury,Cadillac XTS,95.00,105.63
08/24/19,08/25/19,1,Premium Special,Chrysler 300,104.49,115.52
08/24/19,08/25/19,1,Standard SUV,Ford Edge,104.50,116.12
08/24/19,08/25/19,1,Midsize Convertible,Mini Cooper Convertible,128.25,141.89
08/24/19,08/25/19,1,Convertible,Ford Mustang Convertible,133.00,147.05
08/24/19,08/25/19,1,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,157.99
08/24/19,08/25/19,1,7 Passenger Minivan,Dodge Grand Caravan,152.00,166.77
08/24/19,08/25/19,1,Fullsize SUV,Ford Expedition,171.00,188.79
08/24/19,08/25/19,1,Premium SUV ,Chevy Suburban,190.00,209.72
08/24/19,08/25/19,1,Compact SUV,Ford Eco Sport,219.99,240.47
08/24/19,08/25/19,1,Sporty,Dodge Challenger,250.00,273.40
08/25/19,08/26/19,1,Economy,Mitsubishi Mirage,66.50,73.45
08/25/19,08/26/19,1,Compact,Nissan Versa,68.40,75.51
08/25/19,08/26/19,1,Midsize,Hyundai Elantra,70.30,77.68
08/25/19,08/26/19,1,Standard,VW Jetta,73.15,80.76
08/25/19,08/26/19,1,Fullsize,Ford Fusion,76.00,84.11
08/25/19,08/26/19,1,Midsize SUV,Toyota RAV4,85.50,94.55
08/25/19,08/26/19,1,Premium,Nissan Maxima,85.50,94.92
08/25/19,08/26/19,1,Premium Crossover,Volkswagen Atlas,88.06,98.29
08/25/19,08/26/19,1,Luxury,Cadillac XTS,95.00,105.63
08/25/19,08/26/19,1,Premium Special,Chrysler 300,104.49,115.52
08/25/19,08/26/19,1,Standard SUV,Ford Edge,104.50,116.12
08/25/19,08/26/19,1,Midsize Convertible,Mini Cooper Convertible,128.25,141.89
08/25/19,08/26/19,1,Convertible,Ford Mustang Convertible,133.00,147.05
